O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-1199.04,Naturopathic Physicians,18417,Prescribe synthetic drugs under the supervision of medical doctors or within the allowances of regulatory bodies.,Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18407,"Order diagnostic imaging procedures such as radiographs (x-rays), ultrasounds, mammograms, and bone densitometry tests, or refer patients to other health professionals for these procedures.",Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18424,Obtain medical records from previous physicians or other health care providers for the purpose of patient evaluation.,Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18405,"Perform mobilizations and high-velocity adjustments to joints or soft tissues, using principles of massage, stretching, or resistance.",Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18415,Perform venipuncture or skin pricking to collect blood samples.,Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18423,Conduct periodic public health maintenance activities such as immunizations and screenings for diseases and disease risk factors.,Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18422,Monitor updates from public health agencies to keep abreast of health trends.,Core,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18419,"Perform minor surgical procedures, such as removing warts, moles, or cysts, sampling tissues for skin cancer or lipomas, and applying or removing sutures.",Supplemental,20,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18421,"Report patterns of patients' health conditions, such as disease status and births, to public health agencies.",Supplemental,21,07/2013,Occupational Expert,291199
29-1199.04,Naturopathic Physicians,18416,"Treat minor cuts, abrasions, or contusions.",Supplemental,21,07/2013,Occupational Expert,291199
29-1199.05,Orthoptists,18429,"Examine patients with problems related to ocular motility, binocular vision, amblyopia, or strabismus.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18430,"Evaluate, diagnose, or treat disorders of the visual system with an emphasis on binocular vision or abnormal eye movements.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18428,"Perform diagnostic tests or measurements, such as motor testing, visual acuity testing, lensometry, retinoscopy, and color vision testing.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18427,"Develop nonsurgical treatment plans for patients with conditions such as strabismus, nystagmus, and other visual disorders.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18432,Provide instructions to patients or family members concerning diagnoses or treatment plans.,Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18426,"Provide nonsurgical interventions, including corrective lenses, patches, drops, fusion exercises, or stereograms, to treat conditions such as strabismus, heterophoria, and convergence insufficiency.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18434,Develop or use special test and communication techniques to facilitate diagnosis and treatment of children or disabled patients.,Core,34,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18431,Interpret clinical or diagnostic test results.,Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18433,Refer patients to ophthalmic surgeons or other physicians.,Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18440,"Provide training related to clinical methods or orthoptics to students, resident physicians, or other health professionals.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18436,Prepare diagnostic or treatment reports for other medical practitioners or therapists.,Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18435,"Collaborate with ophthalmologists, optometrists, or other specialists in the diagnosis, treatment, or management of conditions such as glaucoma, cataracts, and retinal diseases.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18425,"Assist ophthalmologists in diagnostic ophthalmic procedures, such as ultrasonography, fundus photography, and tonometry.",Core,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18439,Perform vision screening of children in schools or community health centers.,Core,34,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18437,Participate in clinical research projects.,Supplemental,35,06/2009,Occupational Expert,291199
29-1199.05,Orthoptists,18438,Present or publish scientific papers.,Supplemental,35,06/2009,Occupational Expert,291199
29-2011.00,Medical and Clinical Laboratory Technologists,1887,"Conduct chemical analysis of body fluids, including blood, urine, or spinal fluid, to determine presence of normal or abnormal components.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1886,Analyze laboratory findings to check the accuracy of the results.,Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1888,"Operate, calibrate, or maintain equipment used in quantitative or qualitative analysis, such as spectrophotometers, calorimeters, flame photometers, or computer-controlled analyzers.",Core,107,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,15233,"Collect and study blood samples to determine the number of cells, their morphology, or their blood group, blood type, or compatibility for transfusion purposes, using microscopic techniques.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1889,Enter data from analysis of medical tests or clinical results into computer for storage.,Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,15232,Establish or monitor quality assurance programs or activities to ensure the accuracy of laboratory results.,Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1890,Analyze samples of biological material for chemical content or reaction.,Core,107,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1892,"Set up, clean, and maintain laboratory equipment.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1893,"Provide technical information about test results to physicians, family members, or researchers.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1896,"Cultivate, isolate, or assist in identifying microbial organisms or perform various tests on these microorganisms.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1894,"Supervise, train, or direct lab assistants, medical and clinical laboratory technicians or technologists, or other medical laboratory workers engaged in laboratory testing.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1895,"Develop, standardize, evaluate, or modify procedures, techniques, or tests used in the analysis of specimens or in medical laboratory experiments.",Core,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1901,"Harvest cell cultures at optimum time, based on knowledge of cell cycle differences and culture conditions.",Supplemental,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1899,"Select and prepare specimens and media for cell cultures, using aseptic technique and knowledge of medium components and cell requirements.",Supplemental,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1898,"Obtain, cut, stain, and mount biological material on slides for microscopic study and diagnosis, following standard laboratory procedures.",Supplemental,108,07/2013,Incumbent,292011
29-2011.00,Medical and Clinical Laboratory Technologists,1900,Conduct medical research under direction of microbiologist or biochemist.,Supplemental,108,07/2013,Incumbent,292011
29-2011.01,Cytogenetic Technologists,17389,"Count numbers of chromosomes and identify the structural abnormalities by viewing culture slides through microscopes, light microscopes, or photomicroscopes.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17390,"Arrange and attach chromosomes in numbered pairs on karyotype charts, using standard genetics laboratory practices and nomenclature, to identify normal or abnormal chromosomes.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17391,"Analyze chromosomes found in biological specimens to aid diagnoses and treatments for genetic diseases such as congenital birth defects, fertility problems, and hematological disorders.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17385,Examine chromosomes found in biological specimens to detect abnormalities.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17383,Create chromosome images using computer imaging systems.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20565,Select appropriate culturing system or procedure based on specimen type and reason for referral.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17382,"Harvest cell cultures using substances such as mitotic arrestants, cell releasing agents, and cell fixatives.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17376,Summarize test results and report to appropriate authorities.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20566,"Describe chromosome, FISH and aCGH analysis results in Internations System of Cytogenetic Nomenclature (ISCN) language.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17380,Prepare slides of cell cultures following standard procedures.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17386,"Recognize and report abnormalities in the color, size, shape, composition, or pattern of cells.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17388,"Prepare biological specimens such as amniotic fluids, bone marrow, tumors, chorionic villi, and blood, for chromosome examinations.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20567,"Extract, measure, dilute as appropriate, label, and prepare DNA for array analysis.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17377,"Select or prepare specimens and media for cell cultures using aseptic techniques, knowledge of medium components, or cell nutritional requirements.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20568,"Input details of specimen processing, analysis, and technical issues into logs or laboratory information systems (LIS).",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20569,"Apply prepared specimen and control to appropriate grid, run instrumentation, and produce analyzable results.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17378,Select banding methods to permit identification of chromosome pairs.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17375,Stain slides to make chromosomes visible for microscopy.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17392,Input details of specimens into logs or computer systems.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17387,"Communicate test results or technical information to patients, physicians, family members, or researchers.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17381,"Select appropriate methods of preparation and storage of media to maintain potential of hydrogen (pH), sterility, or ability to support growth.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20570,"Develop, implement, and monitor quality control and quality assurance programs to ensure accurate and precise test performance and reports.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17384,Determine optimal time sequences and methods for manual or robotic cell harvests.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20571,Evaluate appropriateness of received specimens for requested tests.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20572,Communicate to responsible parties unacceptable specimens and suggest remediation for future submissions.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17379,"Identify appropriate methods of specimen collection, preservation, or transport.",Core,25,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,20573,Archive case documentation and study materials as required by regulations and laws.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17394,Supervise subordinate laboratory staff.,Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17393,"Maintain laboratory equipment such as photomicroscopes, inverted microscopes, and standard darkroom equipment.",Core,26,07/2014,Occupational Expert,292011
29-2011.01,Cytogenetic Technologists,17374,"Develop and implement training programs for trainees, medical students, resident physicians or post-doctoral fellows.",Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17405,Submit slides with abnormal cell structures to pathologists for further examination.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17395,"Examine cell samples to detect abnormalities in the color, shape, or size of cellular components and patterns.",Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17398,Provide patient clinical data or microscopic findings to assist pathologists in the preparation of pathology reports.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17401,Document specimens by verifying patients' and specimens' information.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17402,"Maintain effective laboratory operations by adhering to standards of specimen collection, preparation, or laboratory safety.",Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17397,"Prepare and analyze samples, such as Papanicolaou (PAP) smear body fluids and fine needle aspirations (FNAs), to detect abnormal conditions.",Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17396,Examine specimens using microscopes to evaluate specimen quality.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17399,Assist pathologists or other physicians to collect cell samples such as by fine needle aspiration (FNA) biopsies.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17407,Assign tasks or coordinate task assignments to ensure adequate performance of laboratory activities.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17406,"Adjust, maintain, or repair laboratory equipment such as microscopes.",Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17408,Attend continuing education programs that address laboratory issues.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17400,Examine specimens to detect abnormal hormone conditions.,Core,26,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17404,"Prepare cell samples by applying special staining techniques, such as chromosomal staining, to differentiate cells or cell components.",Supplemental,25,07/2014,Occupational Expert,292011
29-2011.02,Cytotechnologists,17403,Perform karyotyping or organizing of chromosomes according to standardized ideograms.,Supplemental,24,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17413,Stain tissue specimens with dyes or other chemicals to make cell details visible under microscopes.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17409,Cut sections of body tissues for microscopic examination using microtomes.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17412,Mount tissue specimens on glass slides.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17410,Embed tissue specimens into paraffin wax blocks or infiltrate tissue specimens with wax.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17414,Examine slides under microscopes to ensure tissue preparation meets laboratory requirements.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17411,Freeze tissue specimens.,Core,39,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17418,Perform procedures associated with histochemistry to prepare specimens for immunofluorescence or microscopy.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17416,"Operate computerized laboratory equipment to dehydrate, decalcify, or microincinerate tissue samples.",Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17419,"Maintain laboratory equipment such as microscopes, mass spectrometers, microtomes, immunostainers, tissue processors, embedding centers, and water baths.",Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17415,"Identify tissue structures or cell components to be used in the diagnosis, prevention, or treatment of diseases.",Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17421,Supervise histology laboratory activities.,Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17420,"Prepare or use prepared tissue specimens for teaching, research or diagnostic purposes.",Core,40,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17422,Teach students or other staff.,Core,39,07/2014,Occupational Expert,292011
29-2011.03,Histotechnologists and Histologic Technicians,17417,Perform electron microscopy or mass spectrometry to analyze specimens.,Supplemental,40,07/2014,Occupational Expert,292011
29-2012.00,Medical and Clinical Laboratory Technicians,1902,"Conduct chemical analyses of body fluids, such as blood or urine, using microscope or automatic analyzer to detect abnormalities or diseases and enter findings into computer.",Core,122,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1904,"Analyze the results of tests or experiments to ensure conformity to specifications, using special mechanical or electrical devices.",Core,115,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,18535,"Set up, maintain, calibrate, clean, and test sterility of medical laboratory equipment.",Core,120,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1915,"Prepare standard volumetric solutions or reagents to be combined with samples, following standardized formulas or experimental procedures.",Core,119,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1910,"Collect blood or tissue samples from patients, observing principles of asepsis to obtain blood sample.",Core,122,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1914,Supervise or instruct other technicians or laboratory assistants.,Core,119,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1907,Conduct blood tests for transfusion purposes and perform blood counts.,Supplemental,118,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1912,"Inoculate fertilized eggs, broths, or other bacteriological media with organisms.",Supplemental,119,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1908,"Obtain specimens, cultivating, isolating, and identifying microorganisms for analysis.",Supplemental,122,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1909,Examine cells stained with dye to locate abnormalities.,Supplemental,119,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1911,Consult with a pathologist to determine a final diagnosis when abnormal cells are found.,Supplemental,119,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1913,"Cut, stain, and mount tissue samples for examination by pathologists.",Supplemental,120,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1906,Perform medical research to further control or cure disease.,Supplemental,122,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1917,"Test raw materials, processes, or finished products to determine quality or quantity of materials or characteristics of a substance.",Supplemental,122,07/2014,Incumbent,292012
29-2012.00,Medical and Clinical Laboratory Technicians,1905,"Analyze and record test data to issue reports that use charts, graphs, or narratives.",Supplemental,118,07/2014,Incumbent,292012
29-2021.00,Dental Hygienists,416,"Clean calcareous deposits, accretions, and stains from teeth and beneath margins of gums, using dental instruments.",Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,18536,Record and review patient medical histories.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,421,"Examine gums, using probes, to locate periodontal recessed gums and signs of gum disease.",Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,417,Feel and visually examine gums for sores and signs of disease.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,422,Expose and develop x-ray film.,Core,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,418,Chart conditions of decay and disease for diagnosis and treatment by dentist.,Core,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,18538,Maintain dental equipment and sharpen and sterilize dental instruments.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,419,Feel lymph nodes under patient's chin to detect swelling or tenderness that could indicate presence of oral cancer.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,18537,Provide clinical services or health education to improve and maintain the oral health of patients or the general public.,Core,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,420,Apply fluorides or other cavity preventing agents to arrest dental decay.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,18539,Maintain patient recall system.,Core,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,427,Administer local anesthetic agents.,Core,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,424,Remove excess cement from coronal surfaces of teeth.,Core,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,428,Conduct dental health clinics for community groups to augment services of dentist.,Supplemental,99,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,429,Remove sutures and dressings.,Supplemental,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,430,"Place and remove rubber dams, matrices, and temporary restorations.",Supplemental,100,07/2013,Incumbent,292021
29-2021.00,Dental Hygienists,425,Make impressions for study casts.,Supplemental,100,07/2013,Incumbent,292021
29-2031.00,Cardiovascular Technologists and Technicians,4132,"Conduct electrocardiogram (EKG), phonocardiogram, echocardiogram, stress testing, or other cardiovascular tests to record patients' cardiac activity, using specialized electronic test equipment, recording devices, or laboratory instruments.",Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4129,Explain testing procedures to patients to obtain cooperation and reduce anxiety.,Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4127,Monitor patients' blood pressure and heart rate using electrocardiogram (EKG) equipment during diagnostic or therapeutic procedures to notify the physician if something appears wrong.,Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4134,"Obtain and record patient identification, medical history, or test results.",Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4128,"Monitor patients' comfort and safety during tests, alerting physicians to abnormalities or changes in patient responses.",Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4133,Prepare and position patients for testing.,Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4135,"Attach electrodes to the patients' chests, arms, and legs, connect electrodes to leads from the electrocardiogram (EKG) machine, and operate the EKG machine to obtain a reading.",Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4136,Adjust equipment and controls according to physicians' orders or established protocol.,Core,101,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4137,"Check, test, and maintain cardiology equipment, making minor repairs when necessary, to ensure proper operation.",Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4138,Supervise or train other cardiology technologists or students.,Core,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4144,Compare measurements of heart wall thickness and chamber sizes to standard norms to identify abnormalities.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,15235,Maintain a proper sterile field during surgical procedures.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4142,"Observe ultrasound display screen and listen to signals to record vascular information, such as blood pressure, limb volume changes, oxygen saturation, or cerebral circulation.",Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,20574,"Assist surgeons with vascular procedures, such as preparing balloons and stents.",Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,15236,"Assist physicians in the diagnosis and treatment of cardiac or peripheral vascular treatments, such as implanting pacemakers or assisting with balloon angioplasties to treat blood vessel blockages.",Supplemental,102,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4143,Assess cardiac physiology and calculate valve areas from blood flow velocity measurements.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4140,Operate diagnostic imaging equipment to produce contrast enhanced radiographs of heart and cardiovascular system.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4131,"Observe gauges, recorder, and video screens of data analysis system during imaging of cardiovascular system.",Supplemental,102,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4141,Inject contrast medium into patients' blood vessels.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,15237,"Transcribe, type, and distribute reports of diagnostic procedures for interpretation by physician.",Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4146,"Enter factors such as amount and quality of radiation beam, and filming sequence, into computer.",Supplemental,102,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4147,"Conduct tests of pulmonary system, using spirometer or other respiratory testing equipment.",Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,4145,Activate fluoroscope and camera to produce images used to guide catheter through cardiovascular system.,Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,15238,"Set up 24-hour Holter and event monitors, scan and interpret tapes, and report results to physicians.",Supplemental,103,07/2014,Incumbent,292031
29-2031.00,Cardiovascular Technologists and Technicians,15234,"Perform general administrative tasks, such as scheduling appointments or ordering supplies or equipment.",Supplemental,102,07/2014,Incumbent,292031
29-2032.00,Diagnostic Medical Sonographers,432,"Observe screen during scan to ensure that image produced is satisfactory for diagnostic purposes, making adjustments to equipment as required.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,433,Observe and care for patients throughout examinations to ensure their safety and comfort.,Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,434,Provide sonogram and oral or written summary of technical findings to physician for use in medical diagnosis.,Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,436,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,435,"Operate ultrasound equipment to produce and record images of the motion, shape, and composition of blood, organs, tissues, or bodily masses, such as fluid accumulations.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,431,"Decide which images to include, looking for differences between healthy and pathological areas.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,440,"Prepare patient for exam by explaining procedure, transferring patient to ultrasound table, scrubbing skin and applying gel, and positioning patient properly.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,437,"Determine whether scope of exam should be extended, based on findings.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,439,"Obtain and record accurate patient history, including prior test results or information from physical examinations.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,443,"Maintain records that include patient information, sonographs and interpretations, files of correspondence, publications and regulations, or quality assurance records, such as pathology, biopsy, or post-operative reports.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,441,"Record and store suitable images, using camera unit connected to the ultrasound equipment.",Core,115,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,442,"Coordinate work with physicians or other healthcare team members, including providing assistance during invasive procedures.",Core,115,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,447,"Clean, check, and maintain sonographic equipment, submitting maintenance requests or performing minor repairs as necessary.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,448,"Perform clerical duties, such as scheduling exams or special procedures, keeping records, or archiving computerized images.",Core,115,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,444,"Perform legal and ethical duties, including preparing safety or accident reports, obtaining written consent from patient to perform invasive procedures, or reporting symptoms of abuse or neglect.",Core,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,445,Supervise or train students or other medical sonographers.,Core,114,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,449,"Perform medical procedures, such as administering oxygen, inserting and removing airways, taking vital signs, or giving emergency treatment, such as first aid or cardiopulmonary resuscitation (CPR).",Core,114,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,446,"Maintain stock and supplies, preparing supplies for special examinations and ordering supplies when necessary.",Core,114,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,438,Process and code film from procedures and complete appropriate documentation.,Supplemental,116,07/2013,Incumbent,292032
29-2032.00,Diagnostic Medical Sonographers,450,Load and unload film cassettes used to record images from procedures.,Supplemental,115,07/2013,Incumbent,292032
29-2033.00,Nuclear Medicine Technologists,15239,"Administer radiopharmaceuticals or radiation intravenously to detect or treat diseases, using radioisotope equipment, under direction of a physician.",Core,133,07/2013,Incumbent,292033
